genres,app_name,date,price,item_id
['Simulation'],Cities in Motion 2: Bus Mania,2013,4.99,225424
"['Action', 'Adventure', 'Indie']",Sleeping Dawn,2017,7.99,742900
"['Adventure', 'Indie']",Finding Teddy,2013,6.99,259600
['RPG'],The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 1,2017,2.99,605360
['Adventure'],The Book of Unwritten Tales 2 Almanac Edition Extras,2015,10.0,346230
"['Action', 'Casual', 'Indie']",SPLIT BULLET Original Soundtrack,2016,Free,584790
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pool Nation - Skate Pack,2014,0.99,272084
"['Casual', 'Indie']",My Coloring Book: Transport,2017,0.99,739210
"['Casual', 'Indie', 'Simulation', 'Strategy']",Sierra Ops Demo,2016,,379030
"['Adventure', 'Strategy']",Mansions of Madness,2016,Free,478980
"['Action', 'Adventure', 'Casual', 'Indie']",Swingin Swiggins,2016,1.99,552800
"['Adventure', 'Casual', 'Indie', 'RPG']",Undefeated - Deluxe Contents,2015,4.99,394080
['Simulation'],Funfair Ride Simulator 3,2016,5.99,497720
"['Adventure', 'Casual', 'Indie', 'Simulation']",Mystic Destinies: Serendipity of Aeons - Tatsuya Epilogue,2016,1.99,483790
['Simulation'],Train Simulator: Wherry Lines: Norwich – Great Yarmouth & Lowestoft Route Add-On,2016,39.99,376970
['Utilities'],CyberLink PowerDVD 16 Ultra,2016,69.99,450710
['Indie'],Tiles,2017,3.99,594750
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Kelly Clarkson - “Breakaway”,2017,2.99,637756
['Simulation'],Professional Lumberjack 2015,2015,19.99,316240
"['Action', 'Casual', 'Indie', 'Simulation']",Hot Plates,2017,4.99,561420
"['Adventure', 'Indie', 'RPG']",Sorcery! Part 3,2016,9.99,445040
['Casual'],Cradle of Rome,2007,9.99,38170
"['Racing', 'Simulation', 'Sports']",F1 2011,2011,14.99,44360
['Simulation'],TANE DLC: CSX Transportation GE B30-7,2016,12.99,404216
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",ComiPo!: Business Person,2014,14.99,297141
"['Indie', 'Simulation', 'Strategy']",Holy Potatoes! What the Hell?!,2017,7.99,664320
"['Casual', 'Indie']",Sweet Candy Mahjong,2016,4.99,532600
"['Action', 'Adventure', 'Indie']",Magicians & Looters,2014,2.99,284180
"['Indie', 'RPG', 'Simulation', 'Strategy']",Towns,2012,14.99,221020
"['Action', 'Adventure']",Saints Row IV: The Executive Privilege Pack,2013,1.99,238304
['Simulation'],Train Simulator: North Somerset Railway Route Add-On,2016,12.99,325993
"['Action', 'Free to Play']",Batla - Scout,2015,4.99,353570
"['Action', 'Adventure', 'Indie', 'RPG']",Witch and Hero(魔女と勇者),2016,4.99,434130
"['Adventure', 'Indie']",Blackwell Deception,2012,9.99,80360
"['Casual', 'Simulation']",Rocksmith® 2014 – Good Charlotte - “Lifestyles of the Rich and Famous”,2016,2.99,436636
['Simulation'],Train Simulator: Norfolk Southern Heritage SD70ACes Loco Add-On,2013,19.99,222543
"['Action', 'Casual', 'Indie']",In Game Adventure: — Original Soundtracks,2017,0.99,743810
"['Casual', 'Simulation']",Rocksmith® 2014 – George Baker Selection - “Little Green Bag”,2016,2.99,492966
"['Adventure', 'Indie']",Maize,2016,19.99,284240
"['Indie', 'Strategy']",Direct Hit: Missile War,2011,9.99,314760
['Simulation'],World of Subways 1 – The Path,2009,9.99,306370
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 3,2014,9.99,287200
['Action'],Tom Clancy's Rainbow Six® Siege - Pro League Buck Set,2017,7.99,744834
"['Indie', 'Strategy']",Legion Tale,2017,4.99,604040
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Make America Great Again: The Trump Presidency,2016,2.99,515040
['Utilities'],Renegade Tabletop Tools System,2017,1.99,760970
"['Action', 'Adventure', 'Casual', 'Indie']",On A Roll 3D - Soundtrack,2016,Free,529190
['Strategy'],Napoleon: Total War Demo,2010,,34050
"['Casual', 'Simulation']",Rocksmith® 2014 – Godsmack - “I Stand Alone”,2014,2.99,294936
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #017: Shadows of Madness (PFRPG),2017,2.99,577620
"['Action', 'Casual', 'Indie', 'Simulation']",Robot vs Birds Zombies,2013,0.99,389460
"['Action', 'Adventure', 'Indie']",Miasmata,2012,14.99,223510
"['Indie', 'Simulation']",Satellite Command,2016,9.99,514670
"['Action', 'Casual', 'Massively Multiplayer']",Dig 4 Destruction - Mask [Octopus],2016,1.99,524870
"['Casual', 'Simulation']",Rocksmith - The Allman Brothers Band - Whipping Post,2012,2.99,206160
"['Action', 'Adventure', 'Indie']",Bloodbath Kavkaz - Soundtrack,2015,3.99,354260
"['Adventure', 'Casual']",Otherworld: Shades of Fall Collector's Edition,2017,12.99,696010
"['Adventure', 'Casual', 'Indie']",In The Shadows,2017,15.99,470580
"['Adventure', 'Indie']",Small Radios Big Televisions - Soundtrack,2016,5.99,520620
"['Action', 'Casual', 'Indie']",Jumphobia XL,2017,2.99,703200
"['Racing', 'Simulation', 'Sports']",Ride 2 2017 Top Bikes Pack,2017,5.99,583730
"['Casual', 'Simulation']",Rocksmith® 2014 – Motörhead - “Killed by Death”,2015,2.99,390377
"['Casual', 'Indie']",Mountain Trap: The Manor of Memories,2016,6.99,563320
"['Adventure', 'Casual', 'Simulation']",Little Busters! English Edition,2017,34.99,635940
"['Casual', 'Indie', 'RPG', 'Early Access']",Lords of New York,2017,4.99,404070
['Simulation'],StellarHub,2017,8.99,672860
['RPG'],Sydney's World,2016,4.99,362160
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Stevie Ray Vaughan & Double Trouble - “Scuttle Buttin’”,2016,2.99,509662
['Casual'],Animalia The Quiz Game - Soundtrack,2017,0.99,720170
"['Casual', 'Indie', 'Racing']",Mantis Burn Racing® - Snowbound Pack,2017,Free,584190
"['Casual', 'Simulation', 'Sports', 'Strategy']",3D Chess,2016,9.99,535700
['Indie'],Laserlife,2015,14.99,323040
"['Casual', 'Indie']",Rubek,2016,2.99,531740
"['Casual', 'Simulation']",Rocksmith® 2014 – The Doors - “Roadhouse Blues”,2014,2.99,271447
"['Adventure', 'Indie', 'RPG', 'Strategy']",Etherlords II,2003,4.99,270790
"['Casual', 'Indie', 'Simulation', 'Sports']",Pure Hold'em - Paradise City Chipset,2016,2.99,342590
"['Action', 'Indie', 'RPG']",Crystal Picnic,2015,1.99,415890
"['Casual', 'Indie']",WORLD END ECONOMiCA episode.02,2015,12.99,368160
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - Blood Hunters Warband,2015,1.99,318411
"['Indie', 'Simulation', 'Strategy']",Spacebase DF-9,2014,9.99,246090
"['Adventure', 'Casual', 'Indie']",Galaxy Girls - Erica Alone in Deep Space,2017,2.99,576613
"['Action', 'Early Access']",PWND,2017,12.99,553660
"['Action', 'Adventure', 'Indie']",Grimind,2014,9.99,265380
"['Action', 'Indie']",Exteria,2016,1.99,532660
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Knights of Pen and Paper 2 - Here Be Dragons,2016,4.99,420640
['Simulation'],European Ship Simulator,2016,19.99,299250
['Simulation'],Nameless will heal your heart ~Lance~,2013,9.99,414670
"['Casual', 'Indie', 'Simulation']",Citalis,2016,1.99,539440
"['Adventure', 'Casual', 'Indie']",Gravity Island,2016,4.99,420370
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",AutoTileSet,2014,,313320
"['Adventure', 'Casual']",Sea of Lies: Nemesis Collector's Edition,2017,9.99,638250
"['Casual', 'Simulation']",Rocksmith® 2014 – Spinal Tap - “Sex Farm”,2015,2.99,342805
"['Free to Play', 'RPG', 'Strategy']",Wartune,2016,Free To Play,451230
"['Action', 'Racing']",Crash Time 3,2009,5.99,33620
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Mini-Dungeon #001 - Buried Council Chambers,2016,2.99,520310
"['Action', 'Indie', 'Strategy']",Shad'O,2012,4.99,215770
['Adventure'],Dream Chamber,2013,9.99,391590
"['Simulation', 'Strategy']",EMERGENCY 20,2017,29.99,735280
"['Action', 'Strategy', 'Indie']",Primal Carnage - Dinosaur Skin Pack 3,2013,0.99,235150
"['Action', 'Casual', 'Indie']",Super Intergalactic Gang,2016,9.99,429260
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2015 Yamaha YZ250F MX,2016,2.99,430320
"['Action', 'Adventure']",Tomb Raider: Sure-Shot Skin,2013,0.99,208818
['Simulation'],Woodcutter Simulator 2013,2013,9.99,267610
"['Indie', 'Racing']",Drift (Over) Drive,2017,0.99,447920
"['Indie', 'Strategy']",Hunt: The Unknown Quarry - Full Version,2017,14.99,571610
"['Adventure', 'Casual', 'Indie', 'Early Access']",Hexaball,2017,0.99,602830
"['Free to Play', 'Massively Multiplayer']",Dungeon-Party,2013,Free to Play,215870
"['Adventure', 'Indie']",Silver Creek Falls - Chapter 3,2016,4.99,441060
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",The Ultimate Heist,2017,1.99,758400
"['Action', 'Adventure', 'Indie']",Figment,2017,19.99,493540
"['Action', 'Adventure', 'Casual', 'Indie']",No Time To Explain Remastered,2015,14.99,368730
['Education'],ResumeMaker® Professional Deluxe,2017,29.99,442230
"['Adventure', 'Indie', 'RPG']",Sabres of Infinity,2013,3.99,446310
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Puzzle Pirates - Shadow Fleet pack,2017,19.99,704930
['Simulation'],BR Green Class 08 Add-on Livery,2009,4.99,275807
"['Adventure', 'Indie']",Magical Eyes - Red is for Anguish,2016,14.99,366780
"['Casual', 'Indie', 'Simulation']",Rock God Tycoon,2017,10.99,410840
['Adventure'],Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,2009,19.99,31200
['Casual'],Farkle Friends,2017,7.99,709590
['Strategy'],Railroad Tycoon 3,2003,9.99,7610
"['Action', 'Adventure']",Deadly Premonition: The Director's Cut,2013,24.99,247660
['Action'],Street Fighter X Tekken: Balrog (Swap Costume),2012,0.99,210045
"['Action', 'Indie']",Garshasp: Temple of the Dragon,2012,4.99,99410
['Simulation'],FSX Steam Edition: Flight Recorder Add-On,2017,9.99,643684
"['Action', 'Casual', 'Indie']",Rez Infinite Digital Deluxe DLC,2017,4.99,689950
['Simulation'],Cities in Motion 2: Back to the Past,2013,3.99,225431
"['Action', 'Indie', 'Strategy']",NEXT JUMP: Shmup Tactics,2017,4.99,624690
['Action'],Battlezone - Hi-Viz Skins Pack,2017,3.99,623131
"['Action', 'Indie']",Hyperspace Invaders II: Pixel Edition,2015,4.99,397690
"['Action', 'Adventure', 'Indie']",Curse of the Crescent Isle DX,2015,4.99,365120
['Adventure'],Jack Orlando - Soundtrack by Harold Faltermeyer,1997,9.99,602290
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Evanescence - “Going Under”,2017,2.99,509711
"['Adventure', 'Casual', 'Indie']",CAFE 0 ~The Drowned Mermaid~,2011,6.99,335660
['Action'],Call of Duty®: Black Ops II - North American Flags of the World Calling Card Pack,2013,0.99,234780
"['Action', 'Casual', 'Indie', 'Strategy']",Red Risk,2016,0.99,448070
"['Action', 'Adventure', 'Indie']",SteamWorld Dig,2013,9.99,252410
['Simulation'],TANE DLC: Chicago & North Western GE C40-8,2016,12.99,404215
['Action'],Street Fighter V - Season 1 Character Pass,2016,19.99,425110
"['Action', 'Indie', 'Strategy']",Zombie Tycoon 2: Brainhov's Revenge,2013,4.99,252270
['Action'],Injustice™ 2 - Demons Shader Pack,2017,39.99,731150
['Simulation'],X-Plane 10 AddOn - Aerosoft - Airport Pullman-Moscow,2016,19.99,339398
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Swift Rise - Starter DLC Pack,2014,11.99,313300
"['Action', 'RPG']",Borderlands: Claptrap's Robot Revolution,2010,9.99,65920
"['Indie', 'RPG', 'Strategy']",Solitairica,2016,9.99,463980
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Galactic Landing,2016,1.99,555850
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Upside-Down Dimensions,2017,15.99,613370
"['Indie', 'Sports']",Pumped BMX + - Official Soundtrack,2015,3.99,403140
['RPG'],Risen 2: Dark Waters,2012,9.99,40390
['Action'],Yar's Revenge,2011,9.99,99120
['Action'],SW4-II - Edit Parts Set,2015,21.99,378472
"['Adventure', 'Indie', 'RPG', 'Early Access']",Ludoria,2017,19.99,432420
['RPG'],Landstalker: The Treasures of King Nole,2011,2.99,71118
['Action'],Max Payne 3: Painful Memories Pack,2012,4.99,211522
"['Action', 'Free to Play', 'Simulation', 'Strategy']",War of Beach,2015,Free to Play,398840
['Simulation'],X-Plane 10 AddOn - Carenado - M20J 201,2014,24.99,325144
"['Action', 'Casual', 'Indie', 'Simulation']",Sparkle 2 Evo,2011,4.99,253650
"['Action', 'RPG']",PAYDAY 2: Gage Chivalry Pack,2015,,401650
"['Casual', 'Simulation']",Rocksmith® 2014 – Rise Against - “Make It Stop (September’s Children)”,2014,2.99,271451
"['Action', 'Adventure', 'Indie', 'Racing']",JumpJet Rex Demo,2015,,360250
['Action'],ARSLAN - Scenario Set 3,2016,12.99,427679
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Steve Miller Band - “Fly Like an Eagle”,2017,2.99,637798
"['Indie', 'Racing']",JUMPER : SPEEDRUN,2017,0.99,688150
"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",SQUAKE,2017,3.99,526920
"['Action', 'Casual', 'Indie']",Insanity's Blade,2014,5.99,334190
['Adventure'],Nancy Drew®: Alibi in Ashes,2011,6.99,202670
"['Adventure', 'Indie']",The Apotheosis Project,2014,2.99,364350
"['Action', 'Indie']",Penarium Demo,2015,,379630
['Action'],Saints Row The Third - Genkibowl VII,2012,6.99,55380
"['Casual', 'Strategy']",LOGistICAL - Egypt,2017,1.99,661890
"['Casual', 'Indie', 'Strategy']",Cuit,2017,2.99,614890
"['Action', 'Adventure', 'Indie']",ChromaGun,2016,12.99,408650
"['Action', 'Indie']",Jump Gunners,2017,14.99,697660
"['Adventure', 'Indie']",The Beard in the Mirror,2016,8.99,385840
"['Action', 'Adventure', 'Indie']",Stick 'Em Up 2: Paper Adventures,2015,2.99,282780
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Katakura Hibiki's Lords of Darkness,2016,12.99,455223
"['Adventure', 'Indie']",Deponia Soundtrack,2016,2.99,557470
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",D Series OFF ROAD Driving Simulation,2015,7.99,363430
"['Casual', 'Simulation']",Geek Resort,2016,4.99,370560
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Coffin Rock,2016,4.99,489250
"['Indie', 'RPG']",Fantasy Grounds - Maps: Cobblestone City and Inn,2014,4.99,328020
"['Action', 'Adventure', 'Casual', 'Indie']",DepthMera,2017,1.99,660110
"['Action', 'RPG']",SpellForce 2 Soundtrack,2017,4.99,624840
['Action'],Block N Load Theme Music,2015,2.99,367890
['RPG'],QuestRun,2014,4.99,286120
"['Action', 'Adventure', 'Indie']",Red Lake,2015,0.99,357290
"['Indie', 'Casual']",Rhythm Zone:  Deep Ocean Visualizer,2010,0.99,38922
"['Casual', 'Simulation']",Rocksmith® 2014 – Killswitch Engage - “My Curse”,2014,2.99,295041
"['Adventure', 'Casual', 'Free to Play', 'Indie']",The Soundtrack of Tremendous Corporation,2015,0.99,384170
"['Casual', 'Indie']",It's Spring Again,2016,0.99,434210
"['Action', 'Simulation', 'Sports']",Bear Football,2017,9.99,674570
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Halloween,2016,4.99,488993
['Sports'],Surf World Series,2017,14.99,462640
"['Action', 'Casual', 'Indie']",Cannons-Defenders: Steam Edition,2017,0.99,617710
['Simulation'],Train Simulator: Donner Pass: Southern Pacific Route Add-On,2012,19.99,65239
"['Adventure', 'Indie', 'RPG']",Ino,2017,1.99,398140
"['Adventure', 'Casual', 'Simulation', 'Strategy']",Northern Tale 2,2017,3.99,573340
"['Casual', 'Simulation']",Rocksmith - Rush - Subdivisions,2012,2.99,222043
['Adventure'],Cho Dengeki Stryker All Ages Version,2014,34.99,321190
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 0one's Colorprints #4: Bridge Gatehouse (Map Pack),2017,3.99,611250
"['Casual', 'Racing']",RC Cars,2003,2.99,289460
"['Action', 'Indie', 'Sports']",HackyZack - Original Sountrack,2017,1.99,615200
"['Action', 'Indie']",Really Big Sky,2012,4.99,201570
"['Racing', 'Simulation', 'Sports']",Ride 2 Free Bikes Pack 5,2017,Free,578240
"['Action', 'Indie']",Metagalactic Blitz,2017,9.99,564080
"['Action', 'Adventure', 'Indie']",Frizzy,2015,2.99,391100
['Strategy'],Nobunaga's Ambition: Souzou WPK - Scenario Gunshinkourinsu,2015,2.99,344121
"['Action', 'Casual', 'Indie']",Chicken Invaders 5 - Christmas Edition,2016,2.99,543610
"['Action', 'Casual', 'Indie', 'RPG']",Showdown Adventure,2016,2.99,511750
"['Adventure', 'Casual']",Punished Talents: Seven Muses Collector's Edition,2017,9.99,613350
"['Adventure', 'Casual', 'Indie', 'Simulation']",Project:surviving,2017,1.99,608830
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Expanding Classes (Castles & Crusades),2017,9.99,602870
['Action'],Injustice™ 2 - Brainiac,2017,5.99,721290
['Education'],Resume Maker® for Windows,2015,19.99,419450
['Strategy'],CoH 2 - Soviet Skin: (L) Two Tone Spring Front,2013,1.99,249112
['Simulation'],Trainz Route: Port Zyd & Fulazturn Railroad,2017,19.99,662861
"['Action', 'Indie']",Strike Vector EX,2017,11.99,476360
"['Casual', 'Simulation']",Rocksmith® 2014 – Linkin Park - “One Step Closer”,2015,2.99,295091
['Action'],Additional Playable Character KUM HAEHYUN,2016,4.99,550330
"['Adventure', 'Casual']",Shiver: Vanishing Hitchhiker Collector's Edition,2016,9.99,466060
"['Action', 'Indie', 'Simulation', 'Strategy']",Fright Light,2016,0.99,520290
['Action'],SONIC ADVENTURE 2: BATTLE,2012,2.99,217900
"['Free to Play', 'Massively Multiplayer', 'RPG']",Tree of Savior - Novice Pack for SA Servers,2016,5.99,512913
"['Indie', 'Early Access']",SLIDE: platformer,2015,4.99,375870
['Action'],Beast Mode: Night of the Werewolf,2017,2.99,655760
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - TIMEZERO: The Mirrors of Carthage (Savage Worlds),2017,7.99,614750
"['Adventure', 'Indie']",Resonance,2012,9.99,212050
"['Action', 'Adventure', 'Indie']",StrainZ-1: Elimination,2017,3.99,728660
['Simulation'],Train Simulator: Norfolk Southern Coal District Route Add-On,2014,19.99,258654
"['Simulation', 'Sports']",Football Manager 2018,2017,49.99,624090
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Mystic Voices Sound Pack,2015,5.99,297641
['Strategy'],COH 2 - Soviet Skin: (L) Winter Whitewash Voronezh Front,2013,1.99,231488
"['Action', 'Adventure', 'Indie', 'Early Access']",Ancient Guardian,2016,6.99,557580
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Medieval: Interiors,2016,9.99,455521
"['Action', 'Indie']",Nordenfelt,2016,5.99,428740
['Strategy'],The Few,2014,7.99,300320
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Save Home,2016,0.99,535260
"['Action', 'Adventure', 'RPG']",Adventure Time: The Secret Of The Nameless Kingdom,2014,4.99,298890
"['Action', 'Casual', 'Racing']",Coffin Dodgers Demo,2015,,384350
['Simulation'],X-Plane 10 AddOn - Carenado - CT206H Stationair,2015,29.99,339388
"['Indie', 'Simulation', 'Strategy']",Democracy 3: Extremism,2014,4.99,291900
['Racing'],Burning Cars,2014,5.99,269430
['Simulation'],P42DC Genesis Add-On,2011,,65230
['Indie'],Sluggish Morss: Days of the Purple Sun,2016,0.99,546440
"['Adventure', 'Casual']",Otherworld: Omens of Summer Collector's Edition,2017,9.99,586700
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Space of Darkness,2017,2.99,666310
"['Action', 'Free to Play']",Blacksquad - FOUNDER'S PACKAGE,2017,29.99,654172
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Elementals,2015,4.99,389917
['Racing'],Pit Pass 5,2017,Free,587500
['Strategy'],Sengoku Jidai – Field of Glory Renaissance Core Rules pdf,2016,14.99,461930
"['Adventure', 'Casual', 'Indie']",Romance with Chocolate - Hidden Object in Paris,2017,2.99,688570
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator - Season #2: Female Barbarian,2017,6.99,715260
"['Casual', 'Indie', 'Simulation', 'Strategy']",Trials of the Illuminati: Cityscape Animated Jigsaws,2017,3.99,695590
"['Action', 'Casual', 'Indie', 'Simulation']",Overcooked,2016,16.99,448510
"['Action', 'Adventure', 'Casual', 'Indie']",Your Bunny Wrote,2017,1.99,756440
['Action'],Quake III Arena,1999,14.99,2200
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",JYDGE,2017,14.99,654050
"['Casual', 'Simulation']",Rocksmith® 2014 – The Clash - “I Fought the Law”,2016,2.99,492964
"['Adventure', 'Free to Play', 'Strategy']",Chronicle: RuneScape Legends - Legendary Pack,2016,39.99,508772
['Simulation'],Train Simulator: Return to Maerdy Loco Add-On,2015,24.99,325956
"['Casual', 'Indie']",Zup! 3 - DLC,2017,Free,584770
"['Action', 'Adventure', 'Free to Play', 'Simulation', 'Sports']",theHunter : Trailrunner Starter Pack,2014,49.99,322361
"['Casual', 'Indie']",Nice Way,2017,0.99,763360
"['Casual', 'Indie']",Perspectrip,2016,4.99,744290
"['Action', 'Adventure', 'Indie']",Bloodbath Kavkaz,2015,6.99,348020
"['Adventure', 'Indie']",Existentia,2016,2.99,511340
"['Action', 'Adventure', 'Indie', 'Early Access']",Crafting Dead,2017,9.99,657990
"['Adventure', 'Indie']",Lumini,2015,12.99,360840
"['Action', 'Casual', 'Indie', 'Simulation']",FEMINAZI: The Triggering,2017,0.99,585550
['Strategy'],Endless Space® - Collection,2012,19.99,208140
"['Adventure', 'Strategy', 'Early Access']",Timension,2017,Free,699720
['Action'],Shadow Dancer™,2010,2.99,34282
['Simulation'],TANE DLC: LMS Coronation Scot,2016,18.99,404213
"['Racing', 'Simulation', 'Sports']",Ride 2 Aprilia and Suzuki Bonus Pack,2016,3.99,515090
"['Casual', 'Indie']",Episode 11 - King Midas,2014,0.99,261400
"['Racing', 'Simulation', 'Sports']",FURIDASHI - PREMIUM CAR: 1986 DRX-7,2017,2.99,756725
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Sung-A Kim,2017,1.99,762300
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Creedence Clearwater Revival - “Fortunate Son”,2016,2.99,509680
"['Adventure', 'Indie']",1979 Revolution: Black Friday Original Soundtrack,2016,5.99,473590
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",PhotoTangler Collage Maker,2016,19.99,586560
"['Casual', 'Indie', 'Strategy']",Lost Cities,2018,,520680
['Action'],DW8XLCE - DW7 ORIGINAL COSTUME PACK 2,2014,17.99,316861
"['Adventure', 'Indie']",The Morgue Fissure Between Worlds,2017,0.99,547150
['Action'],ARSLAN - Original Costume Set 1,2016,20.99,427676
"['Racing', 'Sports']",GRID 2 - Car Unlock Pack,2013,4.99,221168
"['Action', 'Indie', 'Sports']",Natural Soccer,2015,9.99,347690
"['Action', 'Adventure', 'Indie']",The Little Ball That Could,2017,7.99,686450
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Santa,2016,2.99,565323
"['Action', 'Simulation']",Soda Drinker Pro,2016,4.99,347720
['Indie'],Runers - Soundtrack,2014,2.99,317880
"['Action', 'Casual', 'Indie', 'Simulation']",The Tritan Initiative,2017,0.99,656290
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",NosTale,2017,Free to Play,550470
"['Indie', 'RPG', 'Strategy']",Darkest Dungeon®,2016,24.99,262060
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Wind of Luck: Arena - Caribbean Captain pack,2015,,384520
"['Action', 'Indie', 'Strategy', 'Early Access']",Sky Knights,2017,9.99,595430
"['Action', 'RPG']",Borderlands 2: Headhunter 3: Mercenary Day,2013,2.99,245930
"['Casual', 'Indie']",Trolley Gold,2017,1.99,498320
"['Action', 'RPG']",NieR:Automata™ - 3C3C1D119440927,2017,13.99,580600
"['Adventure', 'Indie']",Soul Axiom - Soundtrack,2016,8.99,439860
['Racing'],Off-Road Super Racing,2016,Free,556720
"['Action', 'Adventure']",Tomb Raider: Pistol Burst,2013,0.99,208804
"['Adventure', 'Indie']",Pillar,2015,7.99,371900
['Adventure'],Judgement,2015,4.99,383780
"['Adventure', 'Indie']",The Mystery Room,2017,4.99,727060
"['Adventure', 'Indie']",Pale Spectrum - The Soundtrack of Gray Magic,2017,4.99,723170
"['Action', 'Adventure', 'Indie']",Izeriya,2016,0.99,463830
['Action'],Tom Clancy's Ghost Recon®,2001,9.99,15300
['Simulation'],FSX Steam Edition: Toposim China & Mongolia Add-On,2017,19.99,677998
"['Adventure', 'Casual', 'Indie', 'RPG']",Crudelis - Original Soundtrack,2016,1.99,427790
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 1 on 1 Adventures #10: Vengeance of Olindor (3.5E),2016,5.99,554480
"['RPG', 'Strategy']",Megadimension Neptunia VII Nightwear Pack,2016,1.99,476863
"['Adventure', 'Casual', 'Early Access']",Ylands,2017,15.0,298610
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Detective Butler: Maiden Voyage Murder - Soundtrack,2017,Free,614870
['Adventure'],Message Quest,2015,2.99,408280
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",FreeStyleFootball - Card Pack (SMF),2017,9.99,625877
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeon Rushers - Veterans Skins Pack,2017,1.99,581950
"['Indie', 'RPG']",The Voice in the Void,2017,9.99,670940
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Elder Races of Naalrinnon,2016,5.99,527220
"['Adventure', 'Indie']",In the Raven Shadow – Official Soundtrack,2017,2.99,656670
"['Casual', 'Indie']",Fairy Lands: Rinka and the Fairy Gems,2017,2.3,680930
"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",The Contact,2016,2.99,394010
"['Adventure', 'Indie', 'RPG']",Playing History: Vikings,2015,2.99,368760
"['Action', 'Adventure', 'Indie']",White Day - Horror Costume - Ji-Min Yoo,2017,1.99,687160
"['Action', 'Casual', 'Indie']",Pivvot,2014,4.99,293900
"['Action', 'Indie']",Retro/Grade,2013,9.99,222660
"['Action', 'Casual', 'Indie']",Beat Hazard - Shadow Operations Unit,2014,4.99,272680
"['Indie', 'Strategy']",Everything is Peachy,2016,3.99,516040
"['Action', 'Indie', 'Strategy']",Awesomenauts - Clockwork Yoolip Skin,2016,3.49,387983
"['Casual', 'Indie', 'Strategy']",LOGistICAL: South Africa,2018,4.99,733530
"['Action', 'Casual', 'Indie']",Ookibloks,2015,1.99,399910
